invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,customer_id,Year,Month,Month_Name,Quarter,Weekday,age,annual_income,social_class
232-39-2094,B,Mandalay,Member,Female,Health and beauty,90,1,0.05,94.5,2021-04-10,13:20:00,Cash,90,12.065,4.5,7.3,CUST-0990,2021,4,Apr,2,Saturday,42,54164,Middle
778-78-4761,C,Yangon,Normal,Female,Fashion accessories,120,3,0.05,378.0,2021-04-10,13:24:00,Cash,360,18.089,18.0,7.6,CUST-0982,2021,4,Apr,2,Saturday,21,57473,Middle
116-32-6894,C,Mandalay,Member,Male,Health and beauty,90,4,0.05,378.0,2021-04-11,18:37:00,Ewallet,360,12.065,18.0,4.2,CUST-0205,2021,4,Apr,2,Sunday,19,111644,Middle
213-57-6007,C,Yangon,Normal,Female,Sports and travel,180,8,0.05,1512.0,2021-04-11,10:10:00,Ewallet,1440,15.045,72.0,9.4,CUST-0065,2021,4,Apr,2,Sunday,60,50607,Lower
277-17-8662,C,Mandalay,Normal,Female,Electronic accessories,30,4,0.05,126.0,2021-04-11,14:53:00,Credit card,120,12.423,6.0,6.8,CUST-0049,2021,4,Apr,2,Sunday,25,25897,Lower
509-51-9364,C,Naypyitaw,Member,Male,Electronic accessories,30,8,0.05,252.0,2021-04-11,13:34:00,Cash,240,12.423,12.0,6.8,CUST-0069,2021,4,Apr,2,Sunday,36,90231,Middle
196-40-8929,A,Naypyitaw,Member,Male,Home and lifestyle,200,9,0.05,1890.0,2021-04-12,14:43:00,Credit card,1800,6.014,90.0,6.8,CUST-0209,2021,4,Apr,2,Monday,46,29771,Lower
937-26-5097,A,Naypyitaw,Normal,Male,Fashion accessories,120,7,0.05,882.0,2021-04-12,19:55:00,Cash,840,18.089,42.0,8.1,CUST-0086,2021,4,Apr,2,Monday,54,33989,Lower
257-64-8961,B,Yangon,Member,Male,Food and beverages,15,1,0.05,15.75,2021-04-13,19:48:00,Ewallet,15,2.064,0.75,9.1,CUST-0426,2021,4,Apr,2,Tuesday,27,50565,Lower
670-70-1858,B,Yangon,Member,Female,Food and beverages,15,4,0.05,63.0,2021-04-13,12:39:00,Credit card,60,2.064,3.0,4.4,CUST-0038,2021,4,Apr,2,Tuesday,59,60834,Middle
931-14-4525,C,Naypyitaw,Member,Female,Fashion accessories,120,10,0.05,1260.0,2021-04-13,17:37:00,Credit card,1200,18.089,60.0,6.4,CUST-0200,2021,4,Apr,2,Tuesday,58,143754,Upper
605-65-5266,A,Naypyitaw,Normal,Female,Food and beverages,15,6,0.05,94.5,2021-04-14,13:00:00,Credit card,90,2.064,4.5,6.6,CUST-0188,2021,4,Apr,2,Wednesday,51,16478,Lower
886-74-2767,B,Naypyitaw,Normal,Female,Electronic accessories,30,5,0.05,157.5,2021-04-14,20:16:00,Credit card,150,12.423,7.5,9.2,CUST-0157,2021,4,Apr,2,Wednesday,44,73203,Middle
297-95-8355,C,Yangon,Normal,Female,Home and lifestyle,200,5,0.05,1050.0,2021-04-16,12:47:00,Credit card,1000,6.014,50.0,5.6,CUST-0865,2021,4,Apr,2,Friday,57,98415,Middle
515-47-3949,B,Mandalay,Normal,Female,Electronic accessories,30,4,0.05,126.0,2021-04-16,12:38:00,Ewallet,120,12.423,6.0,4.4,CUST-0097,2021,4,Apr,2,Friday,33,27093,Lower
136-72-2938,A,Mandalay,Member,Female,Fashion accessories,120,4,0.05,504.0,2021-04-17,16:20:00,Cash,480,18.089,24.0,5.5,CUST-0511,2021,4,Apr,2,Saturday,63,20600,Lower
360-69-2394,A,Yangon,Normal,Female,Electronic accessories,30,4,0.05,126.0,2021-04-17,16:58:00,Cash,120,12.423,6.0,9.1,CUST-0103,2021,4,Apr,2,Saturday,43,77617,Middle
404-30-7071,C,Naypyitaw,Normal,Male,Health and beauty,90,1,0.05,94.5,2021-04-17,16:23:00,Credit card,90,12.065,4.5,6.4,CUST-0405,2021,4,Apr,2,Saturday,66,104388,Middle
808-22-5722,B,Mandalay,Normal,Male,Electronic accessories,30,1,0.05,31.5,2021-04-17,14:18:00,Ewallet,30,12.423,1.5,8.7,CUST-0179,2021,4,Apr,2,Saturday,56,116210,Middle
871-45-6512,B,Naypyitaw,Member,Female,Health and beauty,90,7,0.05,661.5,2021-04-17,18:09:00,Ewallet,630,12.065,31.5,8.1,CUST-0530,2021,4,Apr,2,Saturday,59,111881,Middle
800-42-1260,C,Yangon,Normal,Male,Home and lifestyle,200,7,0.05,1470.0,2021-04-18,10:50:00,Credit card,1400,6.014,70.0,8.6,CUST-0357,2021,4,Apr,2,Sunday,29,101565,Middle
125-36-1473,B,Naypyitaw,Member,Male,Electronic accessories,30,1,0.05,31.5,2021-04-21,19:52:00,Cash,30,12.423,1.5,9.1,CUST-0150,2021,4,Apr,2,Wednesday,29,85365,Middle
881-18-8779,A,Yangon,Normal,Female,Electronic accessories,30,1,0.05,31.5,2021-04-23,11:45:00,Cash,30,12.423,1.5,9.7,CUST-0844,2021,4,Apr,2,Friday,32,81822,Middle
421-43-9753,C,Yangon,Normal,Male,Health and beauty,90,9,0.05,850.5,2021-04-24,21:29:00,Ewallet,810,12.065,40.5,5.1,CUST-0839,2021,4,Apr,2,Saturday,58,124513,Middle
471-38-4043,B,Naypyitaw,Member,Female,Fashion accessories,120,9,0.05,1134.0,2021-04-24,20:22:00,Credit card,1080,18.089,54.0,7.6,CUST-0701,2021,4,Apr,2,Saturday,29,64399,Middle
571-38-1832,A,Mandalay,Member,Male,Home and lifestyle,200,7,0.05,1470.0,2021-04-24,20:46:00,Credit card,1400,6.014,70.0,6.3,CUST-0482,2021,4,Apr,2,Saturday,33,55070,Middle
571-63-9433,A,Naypyitaw,Normal,Female,Food and beverages,15,6,0.05,94.5,2021-04-25,13:14:00,Credit card,90,2.064,4.5,4.2,CUST-0480,2021,4,Apr,2,Sunday,20,140161,Upper
864-49-1912,C,Naypyitaw,Normal,Female,Food and beverages,15,8,0.05,126.0,2021-04-25,15:30:00,Credit card,120,2.064,6.0,7.7,CUST-0968,2021,4,Apr,2,Sunday,22,24472,Lower
885-61-6546,A,Mandalay,Normal,Female,Fashion accessories,120,4,0.05,504.0,2021-04-26,13:12:00,Ewallet,480,18.089,24.0,8.1,CUST-0056,2021,4,Apr,2,Monday,60,121889,Middle
100-24-5178,A,Yangon,Normal,Female,Health and beauty,90,1,0.05,94.5,2021-04-27,12:56:00,Ewallet,90,12.065,4.5,7.1,CUST-0134,2021,4,Apr,2,Tuesday,33,148442,Upper
174-56-9932,B,Yangon,Normal,Female,Food and beverages,15,10,0.05,157.5,2021-04-27,15:20:00,Cash,150,2.064,7.5,8.5,CUST-0197,2021,4,Apr,2,Tuesday,35,39703,Lower
345-83-5514,A,Yangon,Member,Female,Food and beverages,15,4,0.05,63.0,2021-04-27,18:05:00,Credit card,60,2.064,3.0,8.2,CUST-0160,2021,4,Apr,2,Tuesday,18,55749,Middle
348-20-9065,C,Mandalay,Member,Female,Sports and travel,180,7,0.05,1323.0,2021-04-27,20:22:00,Credit card,1260,15.045,63.0,4.9,CUST-0028,2021,4,Apr,2,Tuesday,65,121053,Middle
734-11-2493,A,Yangon,Normal,Male,Fashion accessories,120,1,0.05,126.0,2021-04-27,11:46:00,Ewallet,120,18.089,6.0,4.1,CUST-0739,2021,4,Apr,2,Tuesday,44,139507,Upper
651-18-9881,A,Naypyitaw,Member,Female,Health and beauty,90,1,0.05,94.5,2021-05-02,20:07:00,Ewallet,90,12.065,4.5,6.4,CUST-0594,2021,5,May,2,Sunday,67,119073,Middle
790-97-3594,B,Yangon,Normal,Female,Home and lifestyle,200,7,0.05,1470.0,2021-05-02,10:17:00,Ewallet,1400,6.014,70.0,4.0,CUST-0054,2021,5,May,2,Sunday,48,87301,Middle
544-38-8148,C,Yangon,Member,Male,Electronic accessories,30,2,0.05,63.0,2021-05-03,15:16:00,Credit card,60,12.423,3.0,6.2,CUST-0478,2021,5,May,2,Monday,30,23892,Lower
485-18-9268,B,Yangon,Normal,Female,Electronic accessories,30,6,0.05,189.0,2021-05-04,13:15:00,Credit card,180,12.423,9.0,6.2,CUST-0204,2021,5,May,2,Tuesday,48,148002,Upper
845-92-5150,A,Mandalay,Member,Female,Health and beauty,90,5,0.05,472.5,2021-05-04,13:58:00,Cash,450,12.065,22.5,8.9,CUST-0650,2021,5,May,2,Tuesday,44,70774,Middle
768-35-1438,B,Mandalay,Member,Male,Fashion accessories,120,1,0.05,126.0,2021-05-06,15:49:00,Ewallet,120,18.089,6.0,5.1,CUST-0910,2021,5,May,2,Thursday,56,100049,Middle
300-17-6591,C,Yangon,Member,Male,Sports and travel,180,10,0.05,1890.0,2021-05-07,21:01:00,Ewallet,1800,15.045,90.0,5.1,CUST-0166,2021,5,May,2,Friday,56,22365,Lower
364-16-8473,A,Yangon,Member,Female,Sports and travel,180,9,0.05,1701.0,2021-05-07,20:37:00,Cash,1620,15.045,81.0,8.0,CUST-0108,2021,5,May,2,Friday,44,122640,Middle
285-21-8327,A,Naypyitaw,Normal,Female,Health and beauty,90,9,0.05,850.5,2021-05-09,15:59:00,Cash,810,12.065,40.5,6.8,CUST-0139,2021,5,May,2,Sunday,25,42478,Lower
607-89-6467,A,Naypyitaw,Normal,Male,Home and lifestyle,200,6,0.05,1260.0,2021-05-09,18:32:00,Ewallet,1200,6.014,60.0,4.0,CUST-0109,2021,5,May,2,Sunday,33,126671,Middle
132-83-1517,B,Naypyitaw,Member,Female,Fashion accessories,120,7,0.05,882.0,2021-05-11,14:35:00,Credit card,840,18.089,42.0,8.9,CUST-0113,2021,5,May,2,Tuesday,52,50954,Middle
269-30-2731,B,Mandalay,Normal,Female,Health and beauty,90,7,0.05,661.5,2021-05-11,15:21:00,Credit card,630,12.065,31.5,7.7,CUST-0105,2021,5,May,2,Tuesday,21,34073,Lower
337-67-8611,C,Naypyitaw,Member,Female,Home and lifestyle,200,3,0.05,630.0,2021-05-11,17:12:00,Credit card,600,6.014,30.0,6.9,CUST-0702,2021,5,May,2,Tuesday,46,44869,Lower
789-34-8126,B,Naypyitaw,Normal,Male,Fashion accessories,120,10,0.05,1260.0,2021-05-11,18:11:00,Cash,1200,18.089,60.0,9.9,CUST-0164,2021,5,May,2,Tuesday,26,78663,Middle
522-49-6398,B,Yangon,Normal,Male,Sports and travel,180,10,0.05,1890.0,2021-05-12,20:18:00,Ewallet,1800,15.045,90.0,7.7,CUST-0202,2021,5,May,2,Wednesday,48,89433,Middle
608-82-3570,B,Mandalay,Normal,Female,Fashion accessories,120,4,0.05,504.0,2021-05-12,19:38:00,Credit card,480,18.089,24.0,4.4,CUST-0611,2021,5,May,2,Wednesday,34,57647,Middle
227-69-9067,B,Mandalay,Normal,Male,Fashion accessories,120,2,0.05,252.0,2021-05-13,19:48:00,Cash,240,18.089,12.0,4.4,CUST-0740,2021,5,May,2,Thursday,40,25564,Lower
291-91-4643,B,Yangon,Normal,Male,Sports and travel,180,9,0.05,1701.0,2021-05-13,12:14:00,Ewallet,1620,15.045,81.0,5.4,CUST-0326,2021,5,May,2,Thursday,29,103456,Middle
658-87-7262,B,Yangon,Normal,Female,Home and lifestyle,200,10,0.05,2100.0,2021-05-13,18:43:00,Ewallet,2000,6.014,100.0,5.8,CUST-0138,2021,5,May,2,Thursday,38,83318,Middle
188-91-1764,A,Naypyitaw,Member,Male,Health and beauty,90,7,0.05,661.5,2021-05-15,12:24:00,Ewallet,630,12.065,31.5,4.8,CUST-0752,2021,5,May,2,Saturday,25,92200,Middle
291-28-8809,B,Yangon,Normal,Male,Sports and travel,180,4,0.05,756.0,2021-05-17,13:49:00,Ewallet,720,15.045,36.0,5.8,CUST-0089,2021,5,May,2,Monday,60,85267,Middle
525-65-8228,C,Naypyitaw,Normal,Male,Health and beauty,90,8,0.05,756.0,2021-05-17,13:01:00,Cash,720,12.065,36.0,6.9,CUST-0079,2021,5,May,2,Monday,34,30832,Lower
829-98-8811,A,Yangon,Member,Female,Fashion accessories,120,8,0.05,1008.0,2021-05-17,17:31:00,Credit card,960,18.089,48.0,9.2,CUST-0516,2021,5,May,2,Monday,57,146177,Upper
907-86-2852,C,Yangon,Normal,Female,Sports and travel,180,4,0.05,756.0,2021-05-17,18:46:00,Ewallet,720,15.045,36.0,4.1,CUST-0549,2021,5,May,2,Monday,51,54840,Middle
330-68-1729,C,Naypyitaw,Normal,Female,Health and beauty,90,10,0.05,945.0,2021-05-18,12:22:00,Ewallet,900,12.065,45.0,5.9,CUST-0134,2021,5,May,2,Tuesday,33,148442,Upper
506-53-2067,B,Yangon,Member,Male,Food and beverages,15,2,0.05,31.5,2021-05-18,16:53:00,Credit card,30,2.064,1.5,5.1,CUST-0891,2021,5,May,2,Tuesday,60,141278,Upper
768-31-2602,C,Yangon,Normal,Female,Sports and travel,180,7,0.05,1323.0,2021-05-18,13:47:00,Credit card,1260,15.045,63.0,6.8,CUST-0643,2021,5,May,2,Tuesday,48,72708,Middle
786-12-4581,A,Yangon,Member,Male,Sports and travel,180,2,0.05,378.0,2021-05-18,12:06:00,Credit card,360,15.045,18.0,9.4,CUST-0573,2021,5,May,2,Tuesday,54,41263,Lower
918-65-8564,A,Naypyitaw,Member,Female,Home and lifestyle,200,2,0.05,420.0,2021-05-18,16:44:00,Credit card,400,6.014,20.0,5.3,CUST-0125,2021,5,May,2,Tuesday,35,48209,Lower
186-86-5417,B,Mandalay,Member,Female,Health and beauty,90,9,0.05,850.5,2021-05-20,11:08:00,Credit card,810,12.065,40.5,9.9,CUST-0882,2021,5,May,2,Thursday,20,76286,Middle
829-26-6143,A,Naypyitaw,Member,Female,Home and lifestyle,200,1,0.05,210.0,2021-05-20,14:30:00,Credit card,200,6.014,10.0,4.8,CUST-0506,2021,5,May,2,Thursday,39,53640,Middle
424-76-4614,A,Naypyitaw,Normal,Female,Sports and travel,180,5,0.05,945.0,2021-05-21,19:59:00,Cash,900,15.045,45.0,9.3,CUST-0129,2021,5,May,2,Friday,48,37143,Lower
788-50-8035,B,Mandalay,Member,Female,Sports and travel,180,3,0.05,567.0,2021-05-22,13:17:00,Ewallet,540,15.045,27.0,9.8,CUST-0084,2021,5,May,2,Saturday,40,76192,Middle
446-43-1247,A,Naypyitaw,Normal,Female,Home and lifestyle,200,2,0.05,420.0,2021-05-23,12:21:00,Credit card,400,6.014,20.0,6.1,CUST-0218,2021,5,May,2,Sunday,36,53295,Middle
738-90-2501,C,Mandalay,Member,Male,Food and beverages,15,7,0.05,110.25,2021-05-23,13:45:00,Credit card,105,2.064,5.25,7.0,CUST-0093,2021,5,May,2,Sunday,52,34854,Lower
350-65-8872,B,Yangon,Normal,Female,Electronic accessories,30,5,0.05,157.5,2021-05-24,17:09:00,Ewallet,150,12.423,7.5,7.1,CUST-0060,2021,5,May,2,Monday,42,105725,Middle
449-50-2748,C,Mandalay,Member,Female,Fashion accessories,120,4,0.05,504.0,2021-05-24,12:29:00,Credit card,480,18.089,24.0,6.0,CUST-0177,2021,5,May,2,Monday,53,87766,Middle
633-61-8993,C,Mandalay,Normal,Male,Sports and travel,180,2,0.05,378.0,2021-05-25,18:19:00,Ewallet,360,15.045,18.0,4.5,CUST-0220,2021,5,May,2,Tuesday,64,140040,Upper
963-46-4861,C,Yangon,Normal,Male,Electronic accessories,30,10,0.05,315.0,2021-05-26,17:27:00,Ewallet,300,12.423,15.0,4.6,CUST-0494,2021,5,May,2,Wednesday,66,35562,Lower
581-57-3770,B,Yangon,Member,Female,Food and beverages,15,3,0.05,47.25,2021-05-27,21:10:00,Cash,45,2.064,2.25,7.3,CUST-0132,2021,5,May,2,Thursday,28,125900,Middle
536-83-4545,A,Yangon,Normal,Male,Sports and travel,180,9,0.05,1701.0,2021-06-01,15:12:00,Ewallet,1620,15.045,81.0,9.7,CUST-0436,2021,6,Jun,2,Tuesday,21,131157,Upper
555-32-4986,B,Mandalay,Member,Female,Health and beauty,90,6,0.05,567.0,2021-06-01,16:08:00,Credit card,540,12.065,27.0,5.3,CUST-0696,2021,6,Jun,2,Tuesday,25,53334,Middle
979-95-9413,A,Mandalay,Normal,Female,Health and beauty,90,4,0.05,378.0,2021-06-01,21:00:00,Credit card,360,12.065,18.0,8.2,CUST-0975,2021,6,Jun,2,Tuesday,25,57932,Middle
300-84-6715,A,Naypyitaw,Member,Female,Sports and travel,180,9,0.05,1701.0,2021-06-02,11:39:00,Cash,1620,15.045,81.0,4.9,CUST-0724,2021,6,Jun,2,Wednesday,54,32170,Lower
582-14-5144,B,Yangon,Member,Female,Electronic accessories,30,4,0.05,126.0,2021-06-02,19:03:00,Ewallet,120,12.423,6.0,6.7,CUST-0080,2021,6,Jun,2,Wednesday,49,127644,Upper
648-10-5224,C,Mandalay,Normal,Female,Fashion accessories,120,7,0.05,882.0,2021-06-02,10:12:00,Cash,840,18.089,42.0,4.3,CUST-0370,2021,6,Jun,2,Wednesday,48,63401,Middle
739-36-9254,B,Yangon,Normal,Female,Health and beauty,90,7,0.05,661.5,2021-06-02,18:19:00,Credit card,630,12.065,31.5,9.6,CUST-0204,2021,6,Jun,2,Wednesday,48,148002,Upper
856-50-9943,C,Yangon,Member,Male,Fashion accessories,120,1,0.05,126.0,2021-06-03,12:42:00,Ewallet,120,18.089,6.0,6.2,CUST-0093,2021,6,Jun,2,Thursday,52,34854,Lower
111-30-7268,A,Yangon,Normal,Female,Home and lifestyle,200,1,0.05,210.0,2021-06-04,19:39:00,Ewallet,200,6.014,10.0,5.7,CUST-0336,2021,6,Jun,2,Friday,49,53247,Middle
800-44-8984,C,Naypyitaw,Member,Female,Home and lifestyle,200,6,0.05,1260.0,2021-06-04,16:06:00,Cash,1200,6.014,60.0,9.3,CUST-0196,2021,6,Jun,2,Friday,59,142662,Upper
204-34-2520,C,Naypyitaw,Member,Male,Electronic accessories,30,7,0.05,220.5,2021-06-05,15:03:00,Ewallet,210,12.423,10.5,6.9,CUST-0714,2021,6,Jun,2,Saturday,34,18647,Lower
233-53-9016,A,Naypyitaw,Normal,Male,Fashion accessories,120,4,0.05,504.0,2021-06-05,14:15:00,Cash,480,18.089,24.0,8.9,CUST-0228,2021,6,Jun,2,Saturday,30,131499,Upper
249-23-3539,B,Naypyitaw,Normal,Female,Food and beverages,15,1,0.05,15.75,2021-06-06,15:37:00,Cash,15,2.064,0.75,7.5,CUST-0216,2021,6,Jun,2,Sunday,22,75165,Middle
306-81-1743,B,Yangon,Member,Male,Home and lifestyle,200,9,0.05,1890.0,2021-06-06,16:48:00,Ewallet,1800,6.014,90.0,7.8,CUST-0231,2021,6,Jun,2,Sunday,58,140986,Upper
333-71-6121,C,Naypyitaw,Normal,Male,Health and beauty,90,8,0.05,756.0,2021-06-07,14:58:00,Credit card,720,12.065,36.0,9.3,CUST-0224,2021,6,Jun,2,Monday,36,21539,Lower
908-44-8719,B,Naypyitaw,Normal,Female,Fashion accessories,120,2,0.05,252.0,2021-06-07,17:09:00,Ewallet,240,18.089,12.0,6.7,CUST-0071,2021,6,Jun,2,Monday,22,118323,Middle
456-20-8555,B,Naypyitaw,Member,Female,Food and beverages,15,7,0.05,110.25,2021-06-09,15:47:00,Credit card,105,2.064,5.25,7.1,CUST-0077,2021,6,Jun,2,Wednesday,59,108231,Middle
520-74-1457,C,Yangon,Member,Male,Sports and travel,180,7,0.05,1323.0,2021-06-09,17:14:00,Credit card,1260,15.045,63.0,8.8,CUST-0915,2021,6,Jun,2,Wednesday,61,29834,Lower
402-95-9281,C,Mandalay,Member,Male,Food and beverages,15,3,0.05,47.25,2021-06-10,14:59:00,Cash,45,2.064,2.25,4.8,CUST-0483,2021,6,Jun,2,Thursday,20,138151,Upper
146-66-8933,A,Naypyitaw,Member,Female,Health and beauty,90,8,0.05,756.0,2021-06-12,19:52:00,Cash,720,12.065,36.0,9.6,CUST-0342,2021,6,Jun,2,Saturday,27,68152,Middle
312-19-9936,A,Naypyitaw,Member,Male,Food and beverages,15,5,0.05,78.75,2021-06-13,19:37:00,Ewallet,75,2.064,3.75,8.3,CUST-0161,2021,6,Jun,2,Sunday,41,33622,Lower
368-49-8391,C,Mandalay,Member,Male,Fashion accessories,120,9,0.05,1134.0,2021-06-13,10:18:00,Ewallet,1080,18.089,54.0,4.0,CUST-0614,2021,6,Jun,2,Sunday,60,144745,Upper
378-28-8350,A,Mandalay,Member,Male,Electronic accessories,30,10,0.05,315.0,2021-06-13,13:25:00,Cash,300,12.423,15.0,8.5,CUST-0710,2021,6,Jun,2,Sunday,59,36805,Lower
618-88-4844,B,Yangon,Member,Female,Sports and travel,180,8,0.05,1512.0,2021-06-13,17:14:00,Cash,1440,15.045,72.0,9.3,CUST-0100,2021,6,Jun,2,Sunday,28,63412,Middle
792-34-6127,A,Yangon,Normal,Male,Health and beauty,90,1,0.05,94.5,2021-06-13,18:56:00,Cash,90,12.065,4.5,9.1,CUST-0199,2021,6,Jun,2,Sunday,40,144481,Upper
641-86-4045,B,Mandalay,Member,Female,Home and lifestyle,200,3,0.05,630.0,2021-06-14,15:27:00,Ewallet,600,6.014,30.0,5.5,CUST-0606,2021,6,Jun,2,Monday,55,103212,Middle
132-58-2363,A,Naypyitaw,Member,Female,Health and beauty,90,9,0.05,850.5,2021-06-15,18:26:00,Ewallet,810,12.065,40.5,6.3,CUST-0037,2021,6,Jun,2,Tuesday,43,103505,Middle
228-84-8120,A,Mandalay,Normal,Female,Fashion accessories,120,4,0.05,504.0,2021-06-15,17:09:00,Credit card,480,18.089,24.0,8.7,CUST-0718,2021,6,Jun,2,Tuesday,53,89820,Middle
460-85-1990,C,Naypyitaw,Normal,Female,Health and beauty,90,10,0.05,945.0,2021-06-15,11:19:00,Cash,900,12.065,45.0,4.4,CUST-0184,2021,6,Jun,2,Tuesday,46,45833,Lower
786-56-2387,A,Yangon,Member,Female,Electronic accessories,30,5,0.05,157.5,2021-06-15,20:06:00,Credit card,150,12.423,7.5,7.1,CUST-0190,2021,6,Jun,2,Tuesday,69,104661,Middle
402-18-2640,B,Naypyitaw,Member,Female,Fashion accessories,120,3,0.05,378.0,2021-06-16,11:13:00,Ewallet,360,18.089,18.0,4.6,CUST-0268,2021,6,Jun,2,Wednesday,45,148647,Upper
320-74-1864,B,Yangon,Member,Male,Electronic accessories,30,6,0.05,189.0,2021-06-17,13:19:00,Cash,180,12.423,9.0,9.5,CUST-0135,2021,6,Jun,2,Thursday,32,137640,Upper
351-91-9131,A,Mandalay,Member,Male,Fashion accessories,120,3,0.05,378.0,2021-06-17,21:34:00,Cash,360,18.089,18.0,6.5,CUST-0036,2021,6,Jun,2,Thursday,37,79554,Middle
360-42-5401,C,Mandalay,Member,Male,Fashion accessories,120,5,0.05,630.0,2021-06-18,14:49:00,Cash,600,18.089,30.0,4.6,CUST-0933,2021,6,Jun,2,Friday,45,62252,Middle
501-80-4075,C,Mandalay,Normal,Male,Sports and travel,180,4,0.05,756.0,2021-06-18,20:52:00,Cash,720,15.045,36.0,5.6,CUST-0087,2021,6,Jun,2,Friday,62,18902,Lower
637-31-3797,C,Mandalay,Member,Female,Electronic accessories,30,2,0.05,63.0,2021-06-18,12:14:00,Credit card,60,12.423,3.0,4.5,CUST-0554,2021,6,Jun,2,Friday,68,145942,Upper
988-67-5600,C,Naypyitaw,Normal,Male,Health and beauty,90,10,0.05,945.0,2021-06-18,19:57:00,Cash,900,12.065,45.0,4.1,CUST-0233,2021,6,Jun,2,Friday,38,114611,Middle
101-18-2016,C,Yangon,Member,Male,Home and lifestyle,200,10,0.05,2100.0,2021-06-19,21:07:00,Credit card,2000,6.014,100.0,4.7,CUST-0175,2021,6,Jun,2,Saturday,33,137069,Upper
726-46-7645,C,Naypyitaw,Member,Female,Sports and travel,180,2,0.05,378.0,2021-06-19,15:21:00,Credit card,360,15.045,18.0,6.4,CUST-0099,2021,6,Jun,2,Saturday,31,89585,Middle
803-53-5100,B,Yangon,Normal,Male,Fashion accessories,120,9,0.05,1134.0,2021-06-20,19:12:00,Credit card,1080,18.089,54.0,6.1,CUST-0104,2021,6,Jun,2,Sunday,18,31632,Lower
899-92-4450,A,Naypyitaw,Member,Female,Sports and travel,180,3,0.05,567.0,2021-06-21,16:01:00,Cash,540,15.045,27.0,8.9,CUST-0115,2021,6,Jun,2,Monday,63,16062,Lower
475-13-8399,B,Yangon,Member,Female,Sports and travel,180,8,0.05,1512.0,2021-06-22,12:45:00,Credit card,1440,15.045,72.0,7.9,CUST-0118,2021,6,Jun,2,Tuesday,55,142344,Upper
472-56-2257,B,Mandalay,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2021-06-25,18:27:00,Cash,960,18.089,48.0,4.6,CUST-0883,2021,6,Jun,2,Friday,59,46122,Lower
695-99-8625,C,Naypyitaw,Normal,Female,Sports and travel,180,9,0.05,1701.0,2021-06-25,18:24:00,Ewallet,1620,15.045,81.0,7.9,CUST-0156,2021,6,Jun,2,Friday,68,15296,Lower
809-90-9316,B,Yangon,Normal,Male,Health and beauty,90,4,0.05,378.0,2021-06-25,20:22:00,Cash,360,12.065,18.0,9.2,CUST-0035,2021,6,Jun,2,Friday,64,47884,Lower
214-37-3246,C,Yangon,Member,Female,Food and beverages,15,5,0.05,78.75,2021-06-27,10:30:00,Cash,75,2.064,3.75,8.9,CUST-0957,2021,6,Jun,2,Sunday,67,143062,Upper
459-65-4451,A,Naypyitaw,Member,Female,Food and beverages,15,9,0.05,141.75,2021-06-27,19:30:00,Ewallet,135,2.064,6.75,6.1,CUST-0743,2021,6,Jun,2,Sunday,40,115071,Middle
577-67-7962,C,Mandalay,Normal,Female,Food and beverages,15,6,0.05,94.5,2021-06-27,16:09:00,Cash,90,2.064,4.5,4.0,CUST-0484,2021,6,Jun,2,Sunday,34,101211,Middle
279-73-1254,C,Naypyitaw,Normal,Male,Food and beverages,15,9,0.05,141.75,2021-06-28,13:21:00,Cash,135,2.064,6.75,6.9,CUST-0107,2021,6,Jun,2,Monday,28,145013,Upper
426-13-5980,B,Mandalay,Normal,Male,Home and lifestyle,200,2,0.05,420.0,2021-06-28,10:12:00,Cash,400,6.014,20.0,5.3,CUST-0963,2021,6,Jun,2,Monday,23,16184,Lower
488-12-2194,B,Naypyitaw,Normal,Male,Food and beverages,15,7,0.05,110.25,2021-07-01,12:45:00,Ewallet,105,2.064,5.25,7.7,CUST-0780,2021,7,Jul,3,Thursday,41,65639,Middle
241-73-6287,B,Yangon,Member,Female,Home and lifestyle,200,10,0.05,2100.0,2021-07-02,14:18:00,Ewallet,2000,6.014,100.0,4.8,CUST-0310,2021,7,Jul,3,Friday,52,68246,Middle
276-65-9362,B,Naypyitaw,Normal,Female,Electronic accessories,30,8,0.05,252.0,2021-07-02,13:18:00,Credit card,240,12.423,12.0,10.0,CUST-0269,2021,7,Jul,3,Friday,66,115083,Middle
390-83-3494,B,Naypyitaw,Normal,Male,Food and beverages,15,8,0.05,126.0,2021-07-03,18:18:00,Ewallet,120,2.064,6.0,6.4,CUST-0094,2021,7,Jul,3,Saturday,67,76014,Middle
712-13-3005,C,Yangon,Member,Male,Sports and travel,180,3,0.05,567.0,2021-07-03,16:58:00,Credit card,540,15.045,27.0,7.6,CUST-0461,2021,7,Jul,3,Saturday,62,50237,Lower
140-30-6366,C,Mandalay,Normal,Female,Electronic accessories,30,2,0.05,63.0,2021-07-04,19:05:00,Ewallet,60,12.423,3.0,9.0,CUST-0301,2021,7,Jul,3,Sunday,66,148688,Upper
236-93-1450,B,Naypyitaw,Normal,Male,Food and beverages,15,6,0.05,94.5,2021-07-04,20:14:00,Cash,90,2.064,4.5,6.2,CUST-0191,2021,7,Jul,3,Sunday,58,17937,Lower
